maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
,,178000,2005,4921,230,,,None,auto,5,5,diesel,2015-11-14 18:58:26.010173+00,2016-01-27 20:40:15.46361+00,7364.91
mazda,6,0,2015,2191,129,,,None,auto,5,5,diesel,2015-11-14 18:58:26.020161+00,2016-01-27 20:40:15.46361+00,35114.73
audi,q7,246000,2006,2967,171,,,None,auto,5,5,diesel,2015-11-14 18:58:26.030138+00,2016-01-27 20:40:15.46361+00,16617.32
rover,,186000,2010,2993,180,,,None,auto,None,5,diesel,2015-11-14 18:58:26.065254+00,2016-01-27 20:40:15.46361+00,25869.69
ford,c-max,150000,2007,1560,80,,,None,man,5,5,diesel,2015-11-14 18:58:26.076419+00,2016-01-27 20:40:15.46361+00,4922.28
,,80844,,1598,83,,,None,man,5,5,gasoline,2015-11-14 18:58:26.158895+00,2016-01-27 20:40:15.46361+00,3478.9
mercedes-benz,,346659,,3222,150,,,None,auto,5,5,diesel,2015-11-14 18:58:26.214236+00,2016-01-27 20:40:15.46361+00,6920.8
honda,accord,238701,,2204,103,,,None,man,5,5,diesel,2015-11-14 18:58:26.254829+00,2016-01-27 20:40:15.46361+00,5177.65
citroen,c3,160551,,1360,54,,,None,man,5,5,gasoline,2015-11-14 18:58:26.609602+00,2016-01-27 20:40:15.46361+00,2957.07
seat,leon,209613,,1896,110,,,None,man,5,5,diesel,2015-11-14 18:58:26.725032+00,2016-01-27 20:40:15.46361+00,5366.4
,,85901,,1598,62,,,None,man,5,5,gasoline,2015-11-14 18:58:26.747024+00,2016-01-27 20:40:15.46361+00,6217.62
hyundai,ix20,19400,2014,1396,66,,,None,man,5,5,gasoline,2015-11-14 18:58:26.758511+00,2016-01-27 20:40:15.46361+00,9585.49
citroen,xsara-picasso,93000,2006,1587,80,,,None,man,5,5,gasoline,2015-11-14 18:58:26.769118+00,2016-01-27 20:40:15.46361+00,2923.76
,,190963,,1968,103,,,None,auto,4,5,diesel,2015-11-14 18:58:26.799648+00,2016-01-27 20:40:15.46361+00,6883.79
hyundai,sonata,180346,,1997,92,,,None,man,4,5,gasoline,2015-11-14 18:58:26.810366+00,2016-01-27 20:40:15.46361+00,1106.59
skoda,fabia,113920,,1598,55,,,None,man,5,5,diesel,2015-11-14 18:58:26.851975+00,2016-01-27 20:40:15.46361+00,6476.68
,,165218,2008,1895,77,,,None,man,5,5,diesel,2015-11-14 18:58:26.913015+00,2016-01-27 20:40:15.46361+00,5514.43
,,163200,1999,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:58:26.923826+00,2016-01-27 20:40:15.46361+00,1850.44
jeep,grand-cherokee,101130,,2987,177,,,None,auto,5,5,diesel,2015-11-14 18:58:26.944053+00,2016-01-27 20:40:15.46361+00,30717.99
mitsubishi,lancer,149000,,1584,72,,,None,man,5,5,gasoline,2015-11-14 18:58:26.96099+00,2016-01-27 20:40:15.46361+00,2953.37
bmw,x3,95796,,1995,135,,,None,auto,5,5,diesel,2015-11-14 18:58:26.971444+00,2016-01-27 20:40:15.46361+00,29570.73
mercedes-benz,,72000,,1598,75,,,None,auto,5,5,gasoline,2015-11-14 18:58:26.981858+00,2016-01-27 20:40:15.46361+00,2960.77
chrysler,pt-cruiser,74123,2005,2148,89,,,None,man,5,5,diesel,2015-11-14 18:58:27.006893+00,2016-01-27 20:40:15.46361+00,2442.6
hyundai,santa-fe,154500,,2188,114,,,None,,5,5,diesel,2015-11-14 18:58:27.102296+00,2016-01-27 20:40:15.46361+00,10729.09
,,132640,,1870,96,,,None,man,5,5,diesel,2015-11-14 18:58:27.141726+00,2016-01-27 20:40:15.46361+00,6994.82
bmw,x6,243426,,2993,210,,,None,auto,5,4,diesel,2015-11-14 18:58:27.160661+00,2016-01-27 20:40:15.46361+00,24055.88
bmw,m5,19900,2014,4395,412,,,None,auto,4,5,gasoline,2015-11-14 18:58:27.173204+00,2016-01-27 20:40:15.46361+00,69726.13
rover,,13700,,2179,140,,,None,auto,5,7,diesel,2015-11-14 18:58:27.203111+00,2016-01-27 20:40:15.46361+00,46965.21
skoda,fabia,87000,2004,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:58:27.230419+00,2016-01-27 20:40:15.46361+00,3145.82
,,213448,,1997,100,,,None,man,5,7,diesel,2015-11-14 18:58:27.288864+00,2016-01-27 20:40:15.46361+00,5144.34
seat,alhambra,182492,2003,1896,85,,,None,man,5,7,diesel,2015-11-14 18:58:27.316194+00,2016-01-27 20:40:15.46361+00,4437.45
skoda,fabia,29480,2011,1390,63,,,None,man,5,5,gasoline,2015-11-14 18:58:27.348092+00,2016-01-27 20:40:15.46361+00,6476.68
,,237200,2003,1989,110,,,None,man,4,5,gasoline,2015-11-14 18:58:27.419131+00,2016-01-27 20:40:15.46361+00,2923.76
skoda,octavia,292400,1999,1898,81,,,None,man,5,5,diesel,2015-11-14 18:58:27.498404+00,2016-01-27 20:40:15.46361+00,2438.93
skoda,roomster,116936,2008,1390,63,,,None,man,5,5,gasoline,2015-11-14 18:58:27.605859+00,2016-01-27 20:40:15.46361+00,5366.4
skoda,fabia,149600,,1390,63,,,None,man,5,5,gasoline,2015-11-14 18:58:27.632103+00,2016-01-27 20:40:15.46361+00,5547.74
skoda,roomster,216119,,1198,51,,,None,,5,5,gasoline,2015-11-14 18:58:27.650175+00,2016-01-27 20:40:15.46361+00,3256.85
,,170000,2000,1389,55,,,None,man,5,5,gasoline,2015-11-14 18:58:27.665057+00,2016-01-27 20:40:15.46361+00,1569.21
mazda,323,156407,,1498,65,,,None,,5,5,gasoline,2015-11-14 18:58:27.69774+00,2016-01-27 20:40:15.46361+00,1332.35
skoda,octavia,32450,2013,1598,66,,,None,man,5,5,diesel,2015-11-14 18:58:27.718717+00,2016-01-27 20:40:15.46361+00,16654.33
citroen,c5,255758,2002,1997,79,,,None,man,5,5,diesel,2015-11-14 18:58:27.73933+00,2016-01-27 20:40:15.46361+00,1813.47
,,172568,2007,1896,77,,,None,man,5,5,diesel,2015-11-14 18:58:27.759177+00,2016-01-27 20:40:15.46361+00,5177.65
rover,,136250,2011,2402,90,,,None,man,2,2,diesel,2015-11-14 18:58:27.789618+00,2016-01-27 20:40:15.46361+00,18504.81
mini,cooper-s,93487,2007,1598,128,,,None,man,3,4,gasoline,2015-11-14 18:58:27.82188+00,2016-01-27 20:40:15.46361+00,7735.01
toyota,yaris,169900,2011,1329,73,,,None,man,5,5,gasoline,2015-11-14 18:58:27.836081+00,2016-01-27 20:40:15.46361+00,6658.03
,,132081,2011,1397,96,,,None,man,5,5,gasoline,2015-11-14 18:58:27.879351+00,2016-01-27 20:40:15.46361+00,7364.91
audi,a4,146413,2011,1968,88,,,None,man,5,5,diesel,2015-11-14 18:58:27.890004+00,2016-01-27 20:40:15.46361+00,12324.17
ford,mondeo,143216,2010,1753,92,,,None,man,5,5,diesel,2015-11-14 18:58:27.902741+00,2016-01-27 20:40:15.46361+00,7290.86
audi,a4,163350,2011,1968,100,,,None,man,5,5,diesel,2015-11-14 18:58:27.91653+00,2016-01-27 20:40:15.46361+00,11806.07
skoda,fabia,192263,2005,1198,47,,,None,man,5,5,gasoline,2015-11-14 18:58:27.929855+00,2016-01-27 20:40:15.46361+00,2553.66
mercedes-benz,,432000,1998,2398,125,,,None,auto,4,5,gasoline,2015-11-14 18:58:27.987068+00,2016-01-27 20:40:15.46361+00,1106.59
,,167800,,1896,77,,,None,man,5,5,diesel,2015-11-14 18:58:28.028756+00,2016-01-27 20:40:15.46361+00,5514.43
citroen,c3,130500,,1360,54,,,None,man,5,5,gasoline,2015-11-14 18:58:28.086189+00,2016-01-27 20:40:15.46361+00,2183.57
ford,galaxy,173362,2009,1997,103,,,None,,5,7,diesel,2015-11-14 18:58:28.096315+00,2016-01-27 20:40:15.46361+00,8697.26
audi,q7,58000,2011,2967,176,,,None,auto,5,5,diesel,2015-11-14 18:58:28.116638+00,2016-01-27 20:40:15.46361+00,33900.81
skoda,octavia,195521,,1896,77,,,None,man,5,5,diesel,2015-11-14 18:58:28.162876+00,2016-01-27 20:40:15.46361+00,5884.53
mazda,3,101000,,1598,77,,,None,man,5,5,gasoline,2015-11-14 18:58:28.244933+00,2016-01-27 20:40:15.46361+00,4367.14
,,86591,2007,2967,165,,,None,man,5,5,diesel,2015-11-14 18:58:28.255155+00,2016-01-27 20:40:15.46361+00,14430.05
suzuki,grand-vitara,150398,,1870,95,,,None,man,5,5,diesel,2015-11-14 18:58:28.272799+00,2016-01-27 20:40:15.46361+00,9178.39
ford,focus,134467,,1560,70,,,None,man,5,5,diesel,2015-11-14 18:58:28.314296+00,2016-01-27 20:40:15.46361+00,8364.17
fiat,doblo,231075,,1910,74,,,None,man,2,3,diesel,2015-11-14 18:58:28.345824+00,2016-01-27 20:40:15.46361+00,2194.3
bmw,,138000,2007,2993,173,,,None,,5,5,diesel,2015-11-14 18:58:28.37789+00,2016-01-27 20:40:15.46361+00,9896.74
fiat,doblo,363275,,1910,74,,,None,,None,2,diesel,2015-11-14 18:58:28.404182+00,2016-01-27 20:40:15.46361+00,2015.17
,,128475,2006,1590,55,,,None,man,5,5,gasoline,2015-11-14 18:58:28.421254+00,2016-01-27 20:40:15.46361+00,4548.48
audi,a4,194584,2001,1781,110,,,None,man,5,5,gasoline,2015-11-14 18:58:28.440132+00,2016-01-27 20:40:15.46361+00,4063.66
,,118000,2007,1859,118,,,None,man,5,5,gasoline,2015-11-14 18:58:28.449538+00,2016-01-27 20:40:15.46361+00,4696.52
,,157397,2005,2463,99,,,None,man,4,7,diesel,2015-11-14 18:58:28.476908+00,2016-01-27 20:40:15.46361+00,9067.36
skoda,octavia,99422,2012,1968,81,,,None,man,5,5,diesel,2015-11-14 18:58:28.499182+00,2016-01-27 20:40:15.46361+00,10732.72
subaru,legacy,155114,2006,1994,121,,,None,man,5,5,gasoline,2015-11-14 18:58:28.572463+00,2016-01-27 20:40:15.46361+00,6291.6
skoda,octavia,248980,,1896,66,,,None,man,5,5,diesel,2015-11-14 18:58:28.582713+00,2016-01-27 20:40:15.46361+00,3882.31
skoda,octavia,284511,2004,1900,77,,,None,man,5,5,diesel,2015-11-14 18:58:28.769449+00,2016-01-27 20:40:15.46361+00,4071.06
toyota,yaris,18650,2012,1329,73,,,None,auto,5,5,gasoline,2015-11-14 18:58:28.785811+00,2016-01-27 20:40:15.46361+00,10695.78
subaru,tribeca,242114,2008,3630,190,,,None,auto,5,5,gasoline,2015-11-14 18:58:28.808745+00,2016-01-27 20:40:15.46361+00,8845.3
skoda,octavia,266592,2008,1896,77,,,None,man,5,5,diesel,2015-11-14 18:58:28.863788+00,2016-01-27 20:40:15.46361+00,6106.59
,,12231,,1560,68,,,None,man,None,5,diesel,2015-11-14 18:58:28.886754+00,2016-01-27 20:40:15.46361+00,16246.78
,,11648,,1560,68,,,None,man,None,5,diesel,2015-11-14 18:58:28.897644+00,2016-01-27 20:40:15.46361+00,16246.78
,,7355,,1560,84,,,None,man,None,5,diesel,2015-11-14 18:58:28.911708+00,2016-01-27 20:40:15.46361+00,17764.88
,,204310,2002,1896,74,,,None,man,3,4,diesel,2015-11-14 18:58:28.922939+00,2016-01-27 20:40:15.46361+00,3478.9
skoda,octavia,205438,,1968,103,,,None,man,5,5,diesel,2015-11-14 18:58:29.071805+00,2016-01-27 20:40:15.46361+00,8845.3
,,19754,,1560,84,,,None,man,None,5,diesel,2015-11-14 18:58:29.089471+00,2016-01-27 20:40:15.46361+00,18467.95
,,196461,,1595,74,,,None,man,5,5,gasoline,2015-11-14 18:58:29.100595+00,2016-01-27 20:40:15.46361+00,925.24
nissan,almera,196675,,1769,84,,,None,man,4,5,gasoline,2015-11-14 18:58:29.111361+00,2016-01-27 20:40:15.46361+00,1295.34
skoda,octavia,204456,,1896,77,,,None,man,5,5,diesel,2015-11-14 18:58:29.157498+00,2016-01-27 20:40:15.46361+00,6254.63
,,175000,,1896,85,,,None,man,5,5,diesel,2015-11-14 18:58:29.187453+00,2016-01-27 20:40:15.46361+00,2923.72
skoda,roomster,34000,2007,1198,51,,,None,man,5,None,gasoline,2015-11-14 18:58:29.197209+00,2016-01-27 20:40:15.46361+00,5181.35
nissan,juke,48450,2012,1598,86,,,None,man,5,5,gasoline,2015-11-14 18:58:29.229765+00,2016-01-27 20:40:15.46361+00,12176.13
mercedes-benz,,17224,2014,2143,100,,,None,man,5,5,diesel,2015-11-14 18:58:29.254624+00,2016-01-27 20:40:15.46361+00,34826.02
ford,mondeo,129400,2011,2174,147,,,None,man,5,5,diesel,2015-11-14 18:58:29.276149+00,2016-01-27 20:40:15.46361+00,14396.71
,,165000,,1968,132,,,None,auto,5,7,diesel,2015-11-14 18:58:29.368714+00,2016-01-27 20:40:15.46361+00,31273.13
,,216000,2008,1968,103,,,None,man,5,5,diesel,2015-11-14 18:58:29.380838+00,2016-01-27 20:40:15.46361+00,6217.62
,,190000,2000,1800,110,,,None,man,None,5,gasoline,2015-11-14 18:58:29.421328+00,2016-01-27 20:40:15.46361+00,1406.37
,,232000,2003,1898,103,,,None,man,5,5,diesel,2015-11-14 18:58:29.434469+00,2016-01-27 20:40:15.46361+00,1480.35
audi,a5,96000,,2967,176,,,None,auto,3,4,diesel,2015-11-14 18:58:29.448299+00,2016-01-27 20:40:15.46361+00,24015.54
,,165000,2003,1998,101,,,None,man,5,5,gasoline,2015-11-14 18:58:29.466994+00,2016-01-27 20:40:15.46361+00,3327.17
,,235500,2007,1910,88,,,None,man,5,5,diesel,2015-11-14 18:58:29.498538+00,2016-01-27 20:40:15.46361+00,3330.5
,,180000,2003,1598,83,,,None,man,5,5,gasoline,2015-11-14 18:58:29.515302+00,2016-01-27 20:40:15.46361+00,2775.72
audi,a6,175000,2005,2698,120,,,None,auto,5,5,diesel,2015-11-14 18:58:29.536731+00,2016-01-27 20:40:15.46361+00,6254.63
bmw,,257000,2004,4398,245,,,None,auto,2,None,gasoline,2015-11-14 18:58:29.563031+00,2016-01-27 20:40:15.46361+00,8845.3
bmw,,260000,2001,2497,120,,,None,auto,5,5,diesel,2015-11-14 18:58:29.659187+00,2016-01-27 20:40:15.46361+00,3515.54
skoda,roomster,154000,2011,1390,63,,,None,man,5,5,gasoline,2015-11-14 18:58:29.927125+00,2016-01-27 20:40:15.46361+00,5551.44
bmw,x6,128000,2011,2993,225,,,None,auto,None,None,diesel,2015-11-14 18:58:29.978636+00,2016-01-27 20:40:15.46361+00,35714.29
skoda,roomster,90000,2012,1197,63,,,None,man,5,5,gasoline,2015-11-14 18:58:30.008097+00,2016-01-27 20:40:15.46361+00,6661.73
nissan,micra,97851,2003,998,48,,,None,man,5,5,gasoline,2015-11-14 18:58:30.053479+00,2016-01-27 20:40:15.46361+00,2849.74
skoda,superb,166900,,1968,103,,,None,man,5,5,diesel,2015-11-14 18:58:30.08417+00,2016-01-27 20:40:15.46361+00,13693.52
,,112400,,1870,75,,,None,man,5,5,diesel,2015-11-14 18:58:30.10404+00,2016-01-27 20:40:15.46361+00,1480.35
bmw,,10100,,1995,160,,,None,auto,4,5,diesel,2015-11-14 18:58:30.128226+00,2016-01-27 20:40:15.46361+00,40710.55
,,225,2015,898,66,,,None,man,5,5,gasoline,2015-11-14 18:58:30.142725+00,2016-01-27 20:40:15.46361+00,9988.9
citroen,c5,0,2003,1997,100,,,None,man,5,5,gasoline,2015-11-14 18:58:30.152754+00,2016-01-27 20:40:15.46361+00,1698.74
,,367000,2002,1896,96,,,None,man,5,5,diesel,2015-11-14 18:58:30.180481+00,2016-01-27 20:40:15.46361+00,2220.58
,,13,2015,1461,55,,,None,man,4,2,diesel,2015-11-14 18:58:30.1971+00,2016-01-27 20:40:15.46361+00,9988.9
,,297917,2004,2461,96,,,None,man,4,9,diesel,2015-11-14 18:58:30.219767+00,2016-01-27 20:40:15.46361+00,7213.18
audi,a6,228354,1999,2496,110,,,None,man,None,None,diesel,2015-11-14 18:58:30.246235+00,2016-01-27 20:40:15.46361+00,1887.49
bmw,,192000,2004,2993,160,,,None,auto,None,None,diesel,2015-11-14 18:58:30.256318+00,2016-01-27 20:40:15.46361+00,7031.83
audi,a4,285236,,2967,171,,,None,man,2,4,diesel,2015-11-14 18:58:30.288+00,2016-01-27 20:40:15.46361+00,9215.4
,,8000,2012,999,55,,,None,man,3,4,gasoline,2015-11-14 18:58:30.301196+00,2016-01-27 20:40:15.46361+00,9992.6
kia,rio,24000,2013,1248,62,,,None,man,5,5,gasoline,2015-11-14 18:58:30.319302+00,2016-01-27 20:40:15.46361+00,8327.17
rover,,145475,2007,3600,200,,,None,auto,5,5,diesel,2015-11-14 18:58:30.364978+00,2016-01-27 20:40:15.46361+00,15544.04
,,5,2015,1149,54,,,None,man,5,5,gasoline,2015-11-14 18:58:30.383978+00,2016-01-27 20:40:15.46361+00,7868.28
hyundai,ix35,71896,2011,1700,85,,,None,man,5,5,diesel,2015-11-14 18:58:30.419525+00,2016-01-27 20:40:15.46361+00,13693.56
kia,picanto,113269,2005,1000,45,,,None,man,5,4,gasoline,2015-11-14 18:58:30.442051+00,2016-01-27 20:40:15.46361+00,2220.58
,,16,2015,1200,81,,,None,auto,5,5,gasoline,2015-11-14 18:58:30.451292+00,2016-01-27 20:40:15.46361+00,21095.48
fiat,punto,210000,2001,1200,44,,,None,man,3,5,gasoline,2015-11-14 18:58:30.470637+00,2016-01-27 20:40:15.46361+00,921.54
,,21,2015,1200,81,,,None,auto,5,5,gasoline,2015-11-14 18:58:30.591125+00,2016-01-27 20:40:15.46361+00,20577.35
,,16,2015,1200,81,,,None,auto,5,5,gasoline,2015-11-14 18:58:30.615254+00,2016-01-27 20:40:15.46361+00,21465.58
,,17,2015,1200,81,,,None,auto,5,5,gasoline,2015-11-14 18:58:30.637584+00,2016-01-27 20:40:15.46361+00,20577.35
,,16,2015,1200,81,,,None,auto,5,5,gasoline,2015-11-14 18:58:30.650549+00,2016-01-27 20:40:15.46361+00,21465.58
,,15,2015,1200,81,,,None,auto,5,5,gasoline,2015-11-14 18:58:30.666498+00,2016-01-27 20:40:15.46361+00,21465.58
hyundai,i20,12767,2013,1200,63,,,None,man,5,5,gasoline,2015-11-14 18:58:30.763224+00,2016-01-27 20:40:15.46361+00,7735.01
hyundai,i30,16194,2015,1600,99,,,None,man,5,5,gasoline,2015-11-14 18:58:30.774927+00,2016-01-27 20:40:15.46361+00,13360.47
ford,ka,19960,2012,1200,51,,,None,man,3,4,gasoline,2015-11-14 18:58:30.790075+00,2016-01-27 20:40:15.46361+00,6143.6
opel,vectra,158549,2001,1800,92,,,None,man,5,5,gasoline,2015-11-14 18:58:30.802672+00,2016-01-27 20:40:15.46361+00,1628.42
,,213000,2012,1968,125,,,None,auto,5,5,diesel,2015-11-14 18:58:30.917059+00,2016-01-27 20:40:15.46361+00,10288.68
hyundai,accent,84268,2002,1500,75,,,None,man,5,5,gasoline,2015-11-14 18:58:30.932972+00,2016-01-27 20:40:15.46361+00,1554.4
mercedes-benz,,203000,2003,2685,125,,,None,auto,2,4,diesel,2015-11-14 18:58:30.945548+00,2016-01-27 20:40:15.46361+00,5144.34
,,294589,1999,1900,72,,,None,man,5,5,diesel,2015-11-14 18:58:30.997618+00,2016-01-27 20:40:15.46361+00,999.26
,,158293,,1598,77,,,None,man,5,5,diesel,2015-11-14 18:58:31.111298+00,2016-01-27 20:40:15.46361+00,8845.3
opel,agila,182000,2002,973,43,,,None,man,5,5,gasoline,2015-11-14 18:58:31.146863+00,2016-01-27 20:40:15.46361+00,740.16
ford,explorer,335000,1999,4011,152,,,None,auto,5,5,gasoline,2015-11-14 18:58:31.162908+00,2016-01-27 20:40:15.46361+00,3478.9
bmw,,35000,2012,4400,300,,,None,auto,5,5,gasoline,2015-11-14 18:58:31.260219+00,2016-01-27 20:40:15.46361+00,52842.34
jaguar,xk8,170000,2000,3996,209,,,None,auto,3,4,gasoline,2015-11-14 18:58:31.278252+00,2016-01-27 20:40:15.46361+00,12583.27
fiat,bravo,41000,2011,1368,66,,,None,man,5,5,gasoline,2015-11-14 18:58:31.295785+00,2016-01-27 20:40:15.46361+00,6106.59
nissan,qashqai,84000,2010,1995,110,,,None,man,None,7,diesel,2015-11-14 18:58:31.313494+00,2016-01-27 20:40:15.46361+00,12546.26
mercedes-benz,,75387,,2143,125,,,None,auto,5,5,diesel,2015-11-14 18:58:31.352817+00,2016-01-27 20:40:15.46361+00,29570.73
hyundai,getz,73000,2007,1399,71,,,None,man,5,5,gasoline,2015-11-14 18:58:31.365838+00,2016-01-27 20:40:15.46361+00,2775.35
skoda,roomster,61849,2010,1200,51,,,None,man,5,5,gasoline,2015-11-14 18:58:31.405344+00,2016-01-27 20:40:15.46361+00,5551.44
ford,focus,53935,2011,1600,110,,,None,man,5,5,gasoline,2015-11-14 18:58:31.435599+00,2016-01-27 20:40:15.46361+00,11102.89
skoda,roomster,67377,2010,1400,63,,,None,man,5,5,gasoline,2015-11-14 18:58:31.445594+00,2016-01-27 20:40:15.46361+00,5551.44
opel,meriva,7388,2015,1400,88,,,None,man,5,5,gasoline,2015-11-14 18:58:31.480284+00,2016-01-27 20:40:15.46361+00,14063.66
skoda,roomster,94558,2010,1200,51,,,None,man,5,5,gasoline,2015-11-14 18:58:31.507045+00,2016-01-27 20:40:15.46361+00,5551.44
ford,focus,121000,2012,1600,70,,,None,man,5,5,diesel,2015-11-14 18:58:31.527719+00,2016-01-27 20:40:15.46361+00,7401.92
ford,focus,120524,2012,1600,70,,,None,man,5,5,diesel,2015-11-14 18:58:31.581227+00,2016-01-27 20:40:15.46361+00,7401.92
ford,focus,133104,2012,1600,85,,,None,man,5,5,diesel,2015-11-14 18:58:31.600569+00,2016-01-27 20:40:15.46361+00,9252.41
ford,focus,112975,2012,1600,70,,,None,man,5,5,diesel,2015-11-14 18:58:31.63235+00,2016-01-27 20:40:15.46361+00,7401.92
opel,meriva,10813,2015,1400,103,,,None,auto,5,5,gasoline,2015-11-14 18:58:31.648697+00,2016-01-27 20:40:15.46361+00,14803.85
ford,focus,112339,2012,1600,70,,,None,man,5,5,diesel,2015-11-14 18:58:31.664585+00,2016-01-27 20:40:15.46361+00,7401.92
opel,meriva,6330,2015,1400,74,,,None,man,5,5,gasoline,2015-11-14 18:58:31.778338+00,2016-01-27 20:40:15.46361+00,12361.21
citroen,c4-picasso,135841,2011,1600,82,,,None,auto,5,5,diesel,2015-11-14 18:58:32.032021+00,2016-01-27 20:40:15.46361+00,8290.16
citroen,c4-picasso,134582,2010,2000,100,,,None,auto,5,7,diesel,2015-11-14 18:58:32.081349+00,2016-01-27 20:40:15.46361+00,8993.34
skoda,octavia,267428,2004,1900,66,,,None,man,5,5,diesel,2015-11-14 18:58:32.09816+00,2016-01-27 20:40:15.46361+00,3700.96
ford,focus,166751,2005,1600,80,,,None,man,5,5,diesel,2015-11-14 18:58:32.121492+00,2016-01-27 20:40:15.46361+00,3700.96
opel,zafira,142053,2008,1800,103,,,None,man,5,7,gasoline,2015-11-14 18:58:32.129989+00,2016-01-27 20:40:15.46361+00,6328.65
skoda,octavia,68157,2011,1600,77,,,None,man,5,5,diesel,2015-11-14 18:58:32.192479+00,2016-01-27 20:40:15.46361+00,11324.94
skoda,fabia,123417,2011,1600,55,,,None,man,5,5,diesel,2015-11-14 18:58:32.203982+00,2016-01-27 20:40:15.46361+00,6883.79
mazda,3,122063,2007,1600,66,,,None,man,5,5,diesel,2015-11-14 18:58:32.212386+00,2016-01-27 20:40:15.46361+00,5403.4
honda,cr-v,99725,2009,2200,103,,,None,man,5,5,diesel,2015-11-14 18:58:32.220708+00,2016-01-27 20:40:15.46361+00,13471.5
,,141577,2013,1600,84,,,None,auto,5,5,diesel,2015-11-14 18:58:32.401709+00,2016-01-27 20:40:15.46361+00,9696.52
kia,sportage,122503,2006,2000,104,,,None,man,5,5,gasoline,2015-11-14 18:58:32.426509+00,2016-01-27 20:40:15.46361+00,6698.74
,,185311,2010,1600,66,,,None,man,5,5,diesel,2015-11-14 18:58:32.436244+00,2016-01-27 20:40:15.46361+00,5551.44
skoda,octavia,148933,2006,1900,77,,,None,man,5,5,diesel,2015-11-14 18:58:32.451126+00,2016-01-27 20:40:15.46361+00,6143.6
seat,ibiza,121389,2008,1400,59,,,None,man,5,5,diesel,2015-11-14 18:58:32.460441+00,2016-01-27 20:40:15.46361+00,3700.96
audi,a4,210538,2001,2500,110,,,None,auto,5,5,diesel,2015-11-14 18:58:32.492249+00,2016-01-27 20:40:15.46361+00,2590.67
,,20159,2013,2000,103,,,None,man,5,5,diesel,2015-11-14 18:58:32.501918+00,2016-01-27 20:40:15.46361+00,21835.68
,,44552,2007,1100,43,,,None,man,5,5,gasoline,2015-11-14 18:58:32.513062+00,2016-01-27 20:40:15.46361+00,2775.72
,,182334,2006,2000,100,,,None,man,5,5,diesel,2015-11-14 18:58:32.527756+00,2016-01-27 20:40:15.46361+00,4293.12
skoda,roomster,97521,2007,1200,47,,,None,man,5,5,gasoline,2015-11-14 18:58:32.544393+00,2016-01-27 20:40:15.46361+00,5329.39
skoda,octavia,242803,2008,2000,103,,,None,man,5,5,diesel,2015-11-14 18:58:32.5541+00,2016-01-27 20:40:15.46361+00,5551.44
,,127017,2009,1500,63,,,None,man,5,5,diesel,2015-11-14 18:58:32.563074+00,2016-01-27 20:40:15.46361+00,4293.12
suzuki,sx4,98933,2007,1500,73,,,None,man,5,5,gasoline,2015-11-14 18:58:32.575835+00,2016-01-27 20:40:15.46361+00,5810.51
audi,a4,202060,2005,2500,120,,,None,auto,5,5,diesel,2015-11-14 18:58:32.689176+00,2016-01-27 20:40:15.46361+00,5255.37
skoda,octavia,155659,2005,1900,77,,,None,man,5,5,diesel,2015-11-14 18:58:32.700477+00,2016-01-27 20:40:15.46361+00,5921.54
,,83376,2012,1600,74,,,None,man,5,5,gasoline,2015-11-14 18:58:32.710197+00,2016-01-27 20:40:15.46361+00,6291.64
ford,mondeo,178321,2003,2000,96,,,None,man,5,5,diesel,2015-11-14 18:58:32.719515+00,2016-01-27 20:40:15.46361+00,2220.58
ford,focus,227564,2003,1800,74,,,None,man,5,5,diesel,2015-11-14 18:58:32.733875+00,2016-01-27 20:40:15.46361+00,2331.61
ford,mondeo,133418,2010,2000,103,,,None,man,5,5,diesel,2015-11-14 18:58:32.759807+00,2016-01-27 20:40:15.46361+00,9807.55
skoda,fabia,92228,2005,1200,47,,,None,man,5,5,gasoline,2015-11-14 18:58:32.77569+00,2016-01-27 20:40:15.46361+00,3960.03
,,37161,2011,1600,81,,,None,man,5,5,gasoline,2015-11-14 18:58:32.846498+00,2016-01-27 20:40:15.46361+00,7179.87
ford,focus,199698,2003,1800,74,,,None,man,5,5,diesel,2015-11-14 18:58:32.856417+00,2016-01-27 20:40:15.46361+00,2590.67
,,141295,2006,1600,82,,,None,man,5,5,gasoline,2015-11-14 18:58:32.866281+00,2016-01-27 20:40:15.46361+00,3700.96
skoda,felicia,231491,1998,1600,55,,,None,man,5,5,gasoline,2015-11-14 18:58:32.883984+00,2016-01-27 20:40:15.46361+00,851.22
